HostID,host_url,host_name,host_since,Host_City,host_Neighbourhood,Host_State,Host_Country,superhost,host_thumbnail_url,host_picture_url,host_total_listings_count,host_has_profile_pic,host_identity_verified,host_response_timeID
36654052,https://www.airbnb.com/users/show/36654052,Jeremy,6/24/2015,Seattle,North Beacon Hill,Washington,United States,f,"https://a1.muscache.com/ac/users/36654052/profile_pic/1439664914/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/36654052/profile_pic/1439664914/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
42608911,https://www.airbnb.com/users/show/42608911,Jared,8/26/2015,Seattle,North Beacon Hill,Washington,United States,f,"https://a0.muscache.com/ac/users/42608911/profile_pic/1440615069/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/42608911/profile_pic/1440615069/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_001
9759010,https://www.airbnb.com/users/show/9759010,Amanda,11/1/2013,Seattle,,Washington,United States,f,"https://a0.muscache.com/ac/users/9759010/profile_pic/1383345014/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/9759010/profile_pic/1383345014/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_001
437055,https://www.airbnb.com/users/show/437055,Jyoti,3/12/2011,Seattle,North Beacon Hill,Washington,United States,f,"https://a2.muscache.com/ac/users/437055/profile_pic/1430019223/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/437055/profile_pic/1430019223/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
58235,https://www.airbnb.com/users/show/58235,Apryl,11/28/2009,Seattle,International District,Washington,United States,f,"https://a0.muscache.com/ac/users/58235/profile_pic/1441057343/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/58235/profile_pic/1441057343/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_001
24905439,https://www.airbnb.com/users/show/24905439,Xiu,12/16/2014,Seattle,North Beacon Hill,Washington,United States,f,"https://a2.muscache.com/ac/users/24905439/profile_pic/1441324489/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/24905439/profile_pic/1441324489/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
11206862,https://www.airbnb.com/users/show/11206862,Tammi,1/11/2014,Seattle,North Beacon Hill,Washington,United States,t,"https://a2.muscache.com/ac/pictures/33a21577-a1fe-4a51-b7bc-aac441f2006e.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/33a21577-a1fe-4a51-b7bc-aac441f2006e.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
3319535,https://www.airbnb.com/users/show/3319535,Jess,8/20/2012,Seattle,North Beacon Hill,Washington,United States,f,"https://a2.muscache.com/ac/users/3319535/profile_pic/1410898188/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/3319535/profile_pic/1410898188/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_001
26135596,https://www.airbnb.com/users/show/26135596,Michael,1/14/2015,Seattle,North Beacon Hill,Washington,United States,f,"https://a0.muscache.com/ac/users/26135596/profile_pic/1421295604/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/26135596/profile_pic/1421295604/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_001
1849458,https://www.airbnb.com/users/show/1849458,Dawn Marie,3/3/2012,Seattle,North Beacon Hill,Washington,United States,f,"https://a2.muscache.com/ac/users/1849458/profile_pic/1434517551/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/1849458/profile_pic/1434517551/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_003
3686989,https://www.airbnb.com/users/show/3686989,Alyson,9/26/2012,Seattle,North Beacon Hill,Washington,United States,f,"https://a1.muscache.com/ac/users/3686989/profile_pic/1433207682/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/3686989/profile_pic/1433207682/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_005
18104211,https://www.airbnb.com/users/show/18104211,Tony,7/14/2014,Seattle,North Beacon Hill,Washington,United States,f,"https://a0.muscache.com/ac/users/18104211/profile_pic/1405380363/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/18104211/profile_pic/1405380363/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_005
1466280,https://www.airbnb.com/users/show/1466280,Ane,12/2/2011,Seattle,North Beacon Hill,Washington,United States,f,"https://a2.muscache.com/ac/users/1466280/profile_pic/1340050269/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/1466280/profile_pic/1340050269/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
4181120,https://www.airbnb.com/users/show/4181120,Candace,11/18/2012,Luxembourg,North Beacon Hill,Luxembourg,Luxembourg,f,"https://a0.muscache.com/ac/users/4181120/profile_pic/1353410412/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/4181120/profile_pic/1353410412/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
12420261,https://www.airbnb.com/users/show/12420261,Kc,2/20/2014,Seattle,Mount Baker,Washington,United States,f,"https://a2.muscache.com/ac/pictures/cb3215bb-4a5c-4225-9fec-e683f6f95aa2.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/cb3215bb-4a5c-4225-9fec-e683f6f95aa2.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_005
29481973,https://www.airbnb.com/users/show/29481973,Chris,3/17/2015,Seattle,North Beacon Hill,Washington,United States,t,"https://a0.muscache.com/ac/users/29481973/profile_pic/1426566072/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/29481973/profile_pic/1426566072/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
45242470,https://www.airbnb.com/users/show/45242470,Ryan And Sara,9/27/2015,Seattle,North Beacon Hill,Washington,United States,f,"https://a0.muscache.com/ac/users/45242470/profile_pic/1443410211/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/45242470/profile_pic/1443410211/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_005
4448620,https://www.airbnb.com/users/show/4448620,Moon,12/20/2012,Seattle,North Beacon Hill,Washington,United States,t,"https://a2.muscache.com/ac/pictures/7c28a155-3eb8-438d-8f51-426b191ab795.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/7c28a155-3eb8-438d-8f51-426b191ab795.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
29952162,https://www.airbnb.com/users/show/29952162,Jeff,3/24/2015,Seattle,North Beacon Hill,Washington,United States,t,"https://a1.muscache.com/ac/users/29952162/profile_pic/1429904876/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/29952162/profile_pic/1429904876/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",3,t,t,HRT_002
47064683,https://www.airbnb.com/users/show/47064683,Brook And Cat,10/20/2015,Seattle,North Beacon Hill,Washington,United States,f,"https://a2.muscache.com/ac/pictures/ac97037c-392f-4cb9-93b7-beb4b916a480.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/ac97037c-392f-4cb9-93b7-beb4b916a480.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
8637044,https://www.airbnb.com/users/show/8637044,Elena,9/4/2013,Seattle,,Washington,United States,t,"https://a0.muscache.com/ac/users/8637044/profile_pic/1437553532/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/8637044/profile_pic/1437553532/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
73359,https://www.airbnb.com/users/show/73359,Mary,1/25/2010,Seattle,Seward Park,Washington,United States,f,"https://a2.muscache.com/ac/users/73359/profile_pic/1403232345/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/73359/profile_pic/1403232345/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_002
2536735,https://www.airbnb.com/users/show/2536735,Akiko And Matt,6/3/2012,Seattle,Brighton,Washington,United States,t,"https://a2.muscache.com/ac/users/2536735/profile_pic/1400716028/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/2536735/profile_pic/1400716028/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_002
15576272,https://www.airbnb.com/users/show/15576272,Jennifer,5/15/2014,Seattle,Brighton,Washington,United States,f,"https://a1.muscache.com/ac/users/15576272/profile_pic/1410310122/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/15576272/profile_pic/1410310122/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_005
30129923,https://www.airbnb.com/users/show/30129923,Stacie,3/28/2015,Seattle,Brighton,Washington,United States,f,"https://a2.muscache.com/ac/users/30129923/profile_pic/1429675502/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/30129923/profile_pic/1429675502/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
50487726,https://www.airbnb.com/users/show/50487726,Abigail & Justin,12/3/2015,Seattle,Brighton,Washington,United States,f,"https://a2.muscache.com/ac/pictures/85dee33e-5c29-4c59-8a82-7afb434a97fe.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/85dee33e-5c29-4c59-8a82-7afb434a97fe.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
27129222,https://www.airbnb.com/users/show/27129222,Raijina,2/2/2015,Seattle,,Washington,United States,f,"https://a0.muscache.com/ac/users/27129222/profile_pic/1431623328/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/27129222/profile_pic/1431623328/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
5468524,https://www.airbnb.com/users/show/5468524,Tom,3/14/2013,Seattle,Columbia City,Washington,United States,f,"https://a1.muscache.com/ac/users/5468524/profile_pic/1363318370/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/5468524/profile_pic/1363318370/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
16577139,https://www.airbnb.com/users/show/16577139,Richard,6/9/2014,Seattle,South Delridge,Washington,United States,f,"https://a0.muscache.com/ac/users/16577139/profile_pic/1402343347/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/16577139/profile_pic/1402343347/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_001
28830264,https://www.airbnb.com/users/show/28830264,Tad,3/5/2015,Seattle,,Washington,United States,f,"https://a2.muscache.com/ac/users/28830264/profile_pic/1426870034/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/28830264/profile_pic/1426870034/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,f,HRT_002
50224557,https://www.airbnb.com/users/show/50224557,Rebecca,11/30/2015,Seattle,,Washington,United States,f,"https://a2.muscache.com/ac/pictures/b66eddfd-614f-4c6e-9f6f-a2d88c5ef43e.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/b66eddfd-614f-4c6e-9f6f-a2d88c5ef43e.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
5934694,https://www.airbnb.com/users/show/5934694,Hannah,4/15/2013,Seattle,South Delridge,Washington,United States,f,"https://a0.muscache.com/ac/users/5934694/profile_pic/1427870118/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/5934694/profile_pic/1427870118/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
9671018,https://www.airbnb.com/users/show/9671018,Georg,10/27/2013,Seattle,South Delridge,Washington,United States,f,"https://a2.muscache.com/ac/users/9671018/profile_pic/1382932988/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/9671018/profile_pic/1382932988/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
4716190,https://www.airbnb.com/users/show/4716190,Timothy,1/15/2013,Seattle,South Delridge,Washington,United States,t,"https://a1.muscache.com/ac/users/4716190/profile_pic/1436899235/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/4716190/profile_pic/1436899235/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
8993,https://www.airbnb.com/users/show/8993,Maddy,3/3/2009,Seattle,South Delridge,Washington,United States,f,"https://a2.muscache.com/ac/users/8993/profile_pic/1259099918/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/8993/profile_pic/1259099918/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
14004230,https://www.airbnb.com/users/show/14004230,Corey & Bethanie,4/7/2014,Seattle,Highland Park,Washington,United States,t,"https://a0.muscache.com/ac/users/14004230/profile_pic/1399866485/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/14004230/profile_pic/1399866485/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
5435488,https://www.airbnb.com/users/show/5435488,Valerie,3/12/2013,Seattle,High Point,Washington,United States,f,"https://a0.muscache.com/ac/users/5435488/profile_pic/1444283887/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/5435488/profile_pic/1444283887/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
44468692,https://www.airbnb.com/users/show/44468692,Maneesh,9/17/2015,Seattle,View Ridge,Washington,United States,f,"https://a0.muscache.com/ac/users/44468692/profile_pic/1442546726/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/44468692/profile_pic/1442546726/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_005
